9.9222e-01 2.1921e-02 4.5891e-01 8.4309e-02 2.3785e-01 1.1171e-01 3.6632e-01 2.4285e-01 3.4968e-01 1.8415e-01 9.0284e-02 1.8914e-01 1.9487e-01 2.3082e-01 3.5166e-01 1.6864e-01 2.8058e-01 2.3079e-02 2.4439e-01 3.4480e-01 2.9777e-01 3.7625e-01 3.5232e-01 4.6432e-01 3.8895e-01 5.7533e-02 3.3926e-01 3.9761e-01 3.0772e-01 3.5342e-01 5.2634e-02 1.9880e-01 3.6141e-01 4.3219e-01 1.3103e-01 1.1757e-01 5.1860e-02 3.9656e-01 2.4416e-01 1.2905e-02 2.9086e-01 7.9155e-02 4.8251e-01 2.1249e-01 1.1639e-01 2.5528e-02 1.8187e-01 4.8849e-01 2.5905e-01 4.8659e-01 4.1985e-01 1.7209e-01 2.4028e-01 1.0271e-01 1.0062e-01 3.9326e-01 4.2053e-02 4.1854e-01 4.6598e-01 3.3431e-01 1.9321e-01 2.0633e-01 2.5693e-01 4.4238e-01 4.4650e-01 8.9480e-02 4.2492e-01 8.7193e-02 2.9573e-01 3.9053e-01 3.0635e-01 3.4562e-01 2.8721e-01 1.4624e-01 2.4723e-01 3.3027e-01 3.5746e-01 4.9630e-02 3.4483e-01 3.6602e-02 7.5860e-02 1.2462e-01 8.5414e-02 4.3088e-02 2.8321e-01 1.5568e-02 1.4749e-01 1.3109e-01 1.7501e-01 1.6549e-01 2.3960e-01 6.1511e-02 4.2859e-01 1.7951e-01 3.1746e-01 4.2797e-01 1.3088e-01 1.4975e-01 2.8352e-02 4.8797e-01
7.8751e-02 9.7761e-01 4.8473e-02 3.7639e-01 4.4040e-01 1.8410e-01 3.8827e-02 2.7264e-02 1.3251e-02 3.5560e-01 2.7483e-01 2.6154e-01 2.2194e-01 3.0686e-01 1.6936e-01 2.4452e-01 2.3302e-01 4.6522e-01 8.9565e-02 1.6478e-01 1.0024e-01 2.8581e-01 2.0062e-01 8.3173e-03 3.8136e-01 3.5536e-01 2.5599e-01 4.1144e-01 4.6658e-01 3.7236e-01 3.1630e-01 1.5445e-01 3.3380e-01 1.7405e-01 2.5037e-01 1.2624e-01 4.6862e-01 4.2448e-01 3.9595e-01 1.7164e-01 2.4063e-02 1.8836e-01 2.3971e-01 2.0924e-01 2.0135e-01 4.5049e-01 3.8306e-01 2.9630e-01 1.9644e-01 2.2139e-01 1.5202e-01 2.3416e-01 4.3759e-01 4.0087e-01 2.4517e-01 4.4080e-01 4.6927e-01 7.1982e-02 1.0154e-03 5.1392e-02 4.3592e-01 3.7341e-02 4.1434e-01 2.6462e-01 1.2494e-01 1.2222e-01 4.6837e-01 6.6786e-02 2.8166e-01 4.0074e-01 6.9336e-02 8.1964e-02 3.8107e-01 2.6437e-01 3.3950e-01 3.5988e-01 2.9538e-01 6.9442e-02 3.0834e-01 3.2269e-01 3.3142e-01 2.6320e-01 4.3139e-01 4.3317e-01 1.7954e-02 4.0627e-02 4.7561e-01 2.5969e-02 1.1949e-01 4.6272e-01 2.8291e-01 2.4329e-02 3.8631e-01 3.7240e-02 1.7391e-01 4.5099e-01 4.8065e-01 2.3009e-01 1.5425e-01 2.8255e-01
2.4268e-01 4.9486e-02 2.4908e-01 2.2239e-01 1.4326e-01 4.1499e-01 9.3499e-02 1.9311e-02 4.4560e-01 9.6971e-02 4.5858e-01 5.3836e-02 1.2856e-01 3.1376e-01 3.3527e-01 3.7492e-01 2.9484e-01 4.5548e-01 3.1459e-02 2.5286e-01 1.2558e-02 2.2301e-01 4.7761e-01 4.4164e-01 4.2604e-01 3.2498e-02 6.7914e-03 2.6872e-01 1.4482e-01 2.8975e-01 2.5284e-01 3.7775e-01 3.7333e-02 6.2160e-02 7.4119e-02 4.2452e-01 3.4557e-03 1.3381e-01 1.3389e-01 2.7266e-02 3.0150e-01 2.0669e-01 1.3742e-01 9.9741e-02 4.4993e-01 2.3449e-01 4.0165e-01 4.4584e-01 1.6040e-02 1.5770e-01 1.8731e-01 1.0346e-01 4.4333e-01 8.3993e-02 3.8318e-01 2.1482e-01 3.8844e-01 3.9533e-01 6.9256e-02 3.4731e-01 4.6293e-01 8.9833e-02 1.4606e-01 4.6844e-01 1.3623e-01 1.0387e-01 1.4485e-02 9.9471e-02 3.3554e-01 4.3841e-01 4.6652e-01 4.0747e-01 3.6360e-01 2.9483e-01 8.2337e-02 1.3094e-01 2.2138e-02 3.5161e-01 2.5979e-02 9.6026e-02 8.0375e-02 3.6203e-01 2.8869e-01 1.0618e-01 3.3221e-01 4.5415e-01 3.6530e-01 4.5531e-01 4.0611e-02 2.3165e-01 1.9758e-01 2.3483e-01 2.7690e-01 4.9273e-02 3.3467e-01 3.0253e-01 9.8427e-02 2.7222e-02 2.0762e-01 1.7196e-01
1.7808e-01 1.8542e-01 4.8782e-01 1.5192e-01 1.1553e-01 3.8774e-01 2.3590e-01 1.9030e-01 5.2850e-03 3.0168e-01 3.3384e-01 3.7383e-01 9.7006e-03 2.4734e-01 4.3171e-01 1.1573e-01 2.3463e-01 3.1995e-01 2.6501e-01 3.0003e-01 2.1824e-01 2.3939e-01 7.2808e-02 4.7299e-01 1.8006e-01 5.5682e-02 5.8974e-02 1.0131e-01 3.2265e-01 3.6693e-01 3.7055e-01 2.7333e-01 4.1649e-01 4.0907e-01 4.1449e-01 4.9111e-01 4.3510e-01 2.7879e-01 9.1178e-02 4.8860e-01 1.2979e-01 1.6016e-01 1.2562e-01 4.9159e-01 2.1709e-01 2.4702e-01 2.9413e-01 3.1858e-01 1.6360e-01 4.2836e-01 5.4913e-03 3.9098e-01 2.8371e-01 4.3104e-01 4.3022e-01 4.9412e-01 2.4248e-01 4.2460e-01 4.4006e-01 7.2657e-02 3.5061e-02 3.7674e-01 2.7391e-01 1.7720e-01 4.4975e-01 8.4207e-03 4.6336e-01 4.9797e-01 4.9204e-01 4.3328e-01 1.3979e-01 2.7908e-01 4.9367e-01 3.0434e-02 1.7929e-01 2.9276e-01 6.9754e-02 1.7651e-01 2.0989e-01 2.7209e-01 1.3587e-01 4.3016e-01 3.0076e-01 2.2499e-01 4.1824e-01 8.7216e-02 7.0368e-02 1.3110e-01 1.9487e-01 4.5048e-01 9.8411e-02 2.2694e-01 3.7259e-01 3.6167e-01 4.6084e-02 5.2016e-02 1.8385e-02 1.0545e-01 2.7134e-01 2.9762e-02
3.0354e-01 3.9857e-01 3.5910e-01 1.0790e-02 3.6766e-01 3.6615e-01 5.6698e-02 3.6059e-01 2.3233e-01 4.6620e-01 1.4210e-01 1.0540e-01 1.3172e-01 1.2843e-01 1.6968e-01 5.2258e-02 4.0252e-01 2.2580e-01 1.5154e-01 4.3212e-01 1.6593e-01 2.2681e-01 3.5923e-01 2.4421e-01 3.0044e-01 9.5995e-02 4.7443e-01 2.6900e-01 2.9911e-01 2.5634e-01 1.2287e-02 5.6896e-02 4.5071e-01 2.3839e-01 2.5056e-01 1.4426e-02 2.3700e-01 4.1823e-01 9.8646e-02 4.5602e-01 9.5153e-02 4.0605e-01 2.2289e-02 4.9943e-01 2.0589e-02 4.9291e-01 1.7721e-01 3.5582e-01 3.1528e-01 3.4096e-01 4.0524e-01 1.6128e-01 7.8629e-02 3.9644e-01 3.2321e-01 1.9304e-01 7.9659e-02 2.9319e-01 1.4791e-01 3.0282e-01 3.6595e-01 3.9049e-01 2.9792e-01 2.4971e-01 2.5598e-01 5.3304e-03 3.0055e-02 2.8883e-01 2.7751e-01 3.2222e-01 3.7486e-01 4.3439e-01 4.8381e-01 4.5719e-01 2.6369e-02 4.1828e-01 1.8814e-01 3.4139e-01 1.5074e-02 2.4306e-01 4.1244e-01 3.4813e-01 2.5294e-01 3.7865e-01 1.8866e-01 3.3895e-01 6.9371e-02 4.5769e-01 2.7061e-01 4.6738e-01 4.7275e-01 1.8732e-01 1.8261e-02 1.0415e-01 1.2156e-01 4.5882e-01 3.1424e-01 1.8182e-01 3.6519e-01 3.1107e-01
3.3739e-02 6.4415e-02 2.6877e-01 4.4466e-01 1.2048e-01 5.1156e-01 4.9986e-01 1.0290e-01 2.2853e-01 3.7365e-02 1.3163e-01 1.6673e-01 4.2481e-01 3.1843e-02 3.2974e-01 1.4433e-01 3.3093e-01 1.0570e-01 1.1212e-01 3.3106e-02 4.9993e-01 1.5592e-02 2.1407e-01 4.0760e-01 4.9469e-03 3.9953e-01 2.2260e-01 4.7943e-01 9.1642e-02 2.6509e-01 4.5969e-03 1.2656e-01 2.8858e-01 1.3249e-01 4.1391e-01 1.1819e-01 2.4763e-01 4.6654e-02 5.5444e-03 2.9827e-01 8.5907e-02 2.9703e-01 5.0105e-03 2.9895e-01 1.5161e-02 4.3617e-02 4.7084e-01 3.9831e-01 1.1763e-01 2.3195e-01 4.4761e-02 4.2097e-01 1.3636e-01 1.0956e-01 9.2357e-02 4.1818e-01 3.5175e-01 2.1807e-01 6.8745e-02 4.9219e-01 3.6500e-01 3.6946e-01 2.8296e-01 2.3101e-01 8.9136e-02 2.0568e-01 4.3011e-01 3.7103e-01 1.3020e-01 2.6480e-01 2.4160e-01 4.2112e-01 1.5368e-01 3.2826e-01 3.1787e-01 2.1409e-01 4.1386e-02 7.4747e-02 2.1782e-01 4.7132e-01 4.8191e-01 7.9420e-02 1.6699e-01 1.8562e-01 1.9761e-02 2.3670e-01 8.6284e-02 1.5980e-01 6.0112e-02 1.4255e-02 4.2636e-01 1.1662e-01 4.7262e-02 4.0543e-01 2.6334e-01 2.5061e-01 3.3754e-01 1.2379e-01 1.8998e-01 3.1305e-01
1.6062e-01 2.7546e-02 3.4445e-01 2.5247e-01 1.5134e-01 4.1296e-01 2.2681e-01 1.2109e-01 4.7256e-01 3.4463e-01 3.5230e-01 1.5758e-01 3.8628e-01 3.5596e-01 1.0797e-01 1.2905e-01 2.0991e-01 2.7567e-01 1.8153e-03 4.6238e-01 2.0699e-01 9.7360e-02 1.5850e-01 3.7657e-01 3.2072e-01 4.7388e-01 1.2792e-01 2.9014e-01 2.1003e-01 2.7123e-01 3.5633e-01 3.1666e-02 9.9467e-02 1.4736e-01 9.8086e-02 8.0484e-02 3.0306e-01 4.3129e-01 3.2936e-02 2.4985e-01 1.1621e-01 7.6182e-02 4.8423e-01 2.5107e-01 4.5582e-01 1.6472e-02 4.0962e-01 5.7911e-03 4.2106e-02 2.3979e-01 4.6658e-01 1.7895e-01 2.7082e-01 5.2674e-02 1.4776e-01 4.2886e-01 3.7116e-01 3.2545e-01 1.7498e-01 3.4995e-01 4.9539e-01 1.2188e-01 1.5377e-01 3.4201e-01 1.6673e-01 8.2556e-02 3.2968e-01 2.7516e-02 2.2871e-01 1.3882e-01 1.8732e-01 4.8879e-01 1.5456e-01 1.2101e-01 1.4440e-02 4.3814e-01 4.9635e-01 4.1895e-02 1.4799e-01 4.8986e-01 8.8064e-02 4.1140e-01 4.2053e-01 3.6178e-01 7.6967e-02 2.5085e-01 4.1483e-01 2.6047e-01 3.9244e-01 3.8176e-01 4.2516e-01 3.0737e-01 2.7327e-01 2.0613e-01 4.6810e-02 1.3677e-01 3.5592e-01 6.8214e-02 3.1051e-01 2.1462e-02
4.6769e-01 1.2749e-01 3.0342e-01 4.7479e-03 2.4868e-03 2.5888e-01 2.9524e-01 5.4670e-01 2.5164e-01 6.5446e-02 2.4497e-01 1.9140e-01 4.1039e-01 3.9459e-01 4.7099e-01 1.0249e-01 4.9620e-01 4.9910e-01 3.3903e-02 3.7598e-01 2.1074e-01 1.7144e-01 2.0790e-01 3.9338e-01 2.0416e-01 2.3425e-02 1.8540e-01 2.4564e-01 4.0562e-01 3.1258e-01 1.3877e-01 4.1574e-01 1.6257e-02 2.1491e-01 1.3507e-01 3.1861e-02 3.2383e-01 1.5107e-01 1.0717e-03 2.5621e-01 2.5337e-01 4.5786e-01 4.1420e-01 4.6581e-01 1.6207e-03 1.8761e-02 1.2888e-01 2.2519e-01 5.0221e-02 3.1677e-01 2.3379e-01 6.7040e-02 3.7492e-01 3.4204e-02 3.5790e-01 4.4250e-01 3.5319e-01 2.9837e-01 5.8807e-02 9.8608e-02 3.3869e-01 4.0571e-01 4.9635e-02 4.5959e-01 2.5897e-01 1.3479e-01 2.1403e-03 3.4087e-01 4.8860e-01 2.6564e-01 4.6567e-01 2.2552e-01 1.9294e-01 8.8177e-02 4.2592e-01 2.5164e-01 1.9123e-01 9.0651e-02 4.3812e-01 2.1817e-01 1.6621e-01 4.8975e-01 3.4635e-01 3.6242e-01 7.8008e-02 1.5868e-01 9.6671e-02 1.9899e-01 4.7370e-03 4.6729e-01 2.1891e-01 1.3965e-01 7.1440e-02 2.6356e-01 7.9409e-02 6.7437e-02 5.1084e-02 3.0331e-01 4.1441e-01 4.7192e-01
3.4162e-01 3.2582e-02 3.2218e-01 2.7189e-01 1.4306e-01 4.8040e-01 2.4231e-01 1.6960e-01 3.3200e-01 4.7709e-01 2.4979e-01 3.6387e-01 3.2807e-01 1.3786e-01 2.0837e-01 8.7997e-02 2.7163e-01 1.3098e-01 2.6592e-01 2.7763e-01 3.5199e-01 3.1511e-01 2.9438e-01 4.8856e-02 3.7516e-01 4.8614e-01 2.3782e-01 3.5709e-01 1.5691e-03 4.4657e-01 1.9420e-01 5.4970e-02 1.1118e-01 2.6379e-03 4.3232e-01 6.8844e-02 1.1102e-01 1.9504e-01 2.1514e-01 8.7295e-02 4.2719e-02 3.0149e-01 2.7735e-01 3.4453e-01 1.1766e-01 1.7516e-01 3.4539e-01 1.3215e-01 4.2343e-01 3.0779e-01 3.4529e-01 3.9003e-01 2.5130e-01 1.7833e-01 6.4233e-02 3.6207e-01 2.3860e-02 1.2006e-02 1.1399e-02 4.1456e-01 3.8578e-01 2.1436e-01 3.9469e-01 4.3174e-01 4.3702e-01 2.9266e-01 8.5824e-02 3.2319e-01 2.2802e-01 1.7986e-01 4.1329e-01 3.5755e-01 2.8459e-01 3.2632e-01 1.7351e-01 1.4460e-01 2.9010e-01 9.1890e-03 4.4125e-02 1.3065e-02 7.5073e-02 1.1280e-02 1.4211e-01 3.7171e-01 4.6250e-01 2.9305e-01 9.9569e-02 2.9745e-01 2.1142e-01 3.1984e-02 4.0042e-01 5.4080e-02 3.4168e-01 3.8401e-02 1.5699e-01 2.3344e-01 1.5359e-01 3.7229e-01 4.7459e-02 4.1011e-01
1.1332e-01 4.6036e-01 6.1428e-02 2.4208e-01 1.1684e-01 1.3401e-01 1.1661e-01 3.2023e-01 3.0714e-01 8.8212e-01 2.7030e-01 9.7685e-02 1.3932e-01 1.2715e-01 4.1069e-01 4.6219e-01 7.8079e-02 2.9396e-01 3.2886e-01 3.2012e-01 4.4210e-01 3.4274e-01 1.6125e-01 1.6178e-01 4.0880e-01 4.5930e-01 2.8334e-01 4.5014e-01 1.6310e-01 3.4093e-01 3.2922e-01 3.9808e-01 3.7895e-01 3.8906e-01 4.7066e-01 3.1015e-01 1.1684e-02 1.6712e-01 4.5170e-01 4.5246e-01 3.1494e-01 1.4594e-01 2.7689e-01 5.2145e-02 1.7934e-01 1.1637e-01 3.6845e-01 4.2929e-01 4.1369e-01 3.8456e-01 1.2075e-01 8.2758e-02 4.6681e-01 4.8324e-01 1.6593e-01 2.7156e-01 2.7612e-01 1.6192e-01 3.2184e-01 4.8001e-01 4.8885e-01 1.6819e-01 2.4796e-01 2.8666e-01 1.7055e-02 1.6239e-01 9.4706e-02 7.2564e-02 4.6699e-01 3.1202e-01 3.9748e-01 4.7844e-01 3.7270e-01 2.9065e-01 1.5004e-01 2.2635e-01 3.8821e-01 3.3672e-01 1.3659e-01 3.7158e-01 2.3875e-01 2.5417e-01 3.4790e-01 4.8860e-02 3.5424e-01 1.4767e-01 1.6279e-01 1.7230e-01 4.1687e-01 2.0969e-02 1.1059e-01 2.7259e-01 4.9020e-01 2.1971e-01 4.7186e-01 1.5873e-01 2.9766e-01 3.0110e-01 4.9301e-01 3.2156e-02
